video_id,title,category_id,video_duration,tags_count,views,thumbnail_link,description_length,time_duration,published_at,keyword,thumbnail_path,object_complexity,element_complexity,brightness,colorfulness
S-2GgJycg8k,[きょういくばんぐみのテーマ] ちょうどいい音がすると思ったら母でした #ASMR #存在しない教育番組 #みんなの教育番組 #教育番組 #MNS #踊ってみた #ダンス #きぐるみ母さん,23,17.0,13,2824628,https://i.ytimg.com/vi/S-2GgJycg8k/hqdefault.jpg,1741,144,2025-02-21T09:00:37Z,教育,thumbnails/S-2GgJycg8k.jpg,2.0,1.0,94.3425231481482,25.9705644996928
DEFv_xzXl4g,タマを再び闇堕ちさせていく🔪🎈#教育番組#タマ#100均diy #100均レジン #ハンドメイド #レジン #推し活 #セリア購入品 #shorts,22,59.0,0,2434878,https://i.ytimg.com/vi/DEFv_xzXl4g/hqdefault.jpg,0,138,2025-02-27T10:54:55Z,教育,thumbnails/DEFv_xzXl4g.jpg,1.0,1.0,102.444878472222,26.9019627559795
gWIfunQPYa0,義務教育の敗北が続出した計算問題に関するうんちく,22,55.0,0,2347836,https://i.ytimg.com/vi/gWIfunQPYa0/hqdefault.jpg,0,148,2025-02-17T10:00:51Z,教育,thumbnails/gWIfunQPYa0.jpg,0.0,0.0,134.226498842593,11.5208655727834
7ZFepf73CWQ,教育番組の歌好きすぎるwwwww,22,71.0,0,1716478,https://i.ytimg.com/vi/7ZFepf73CWQ/hqdefault.jpg,0,165,2025-01-31T10:00:17Z,教育,thumbnails/7ZFepf73CWQ.jpg,7.0,4.0,71.2582465277778,37.6901973403681
8ZrepuaRWq0,戸塚宏vs坂上忍！教育について激論②,22,74.0,0,1454845,https://i.ytimg.com/vi/8ZrepuaRWq0/hqdefault.jpg,34,142,2025-02-23T11:14:06Z,教育,thumbnails/8ZrepuaRWq0.jpg,1.0,1.0,26.8708333333333,21.4568141791151
-gRqbUNpj-k,【教育番組】タマが可愛すぎる件⭐️ #教育番組 #タマ,22,17.0,0,1447414,https://i.ytimg.com/vi/-gRqbUNpj-k/hqdefault.jpg,0,138,2025-02-27T08:00:00Z,教育,thumbnails/-gRqbUNpj-k.jpg,2.0,2.0,80.1281886574074,23.4038772010925
po_HvMN25Ew,教育しすぎてる金持ちママ #子育て #幼稚園児 #子ども,22,20.0,0,1833675,https://i.ytimg.com/vi/po_HvMN25Ew/hqdefault.jpg,0,163,2025-02-02T01:51:22Z,教育,thumbnails/po_HvMN25Ew.jpg,4.0,1.0,85.6315625,33.1734445929889
Y92fLf0zPi4,坂上忍も驚愕。戸塚宏が教育の現状に喝！,22,72.0,0,1379434,https://i.ytimg.com/vi/Y92fLf0zPi4/hqdefault.jpg,35,146,2025-02-19T04:32:13Z,教育,thumbnails/Y92fLf0zPi4.jpg,2.0,2.0,30.2753993055556,17.5886915483739
_TnK-qkFXvM,【教育番組】ﾀﾏを作ってみた🦭💭【羊毛フェルト】 #教育番組 #羊毛フェルト #タマ #shorts,22,61.0,12,1279640,https://i.ytimg.com/vi/_TnK-qkFXvM/hqdefault.jpg,0,164,2025-02-01T11:00:48Z,教育,thumbnails/_TnK-qkFXvM.jpg,4.0,1.0,85.122025462963,15.7233941184603
86EBVh_wbkE,AIに歌詞を読み込ませてみたシリーズ #リクエスト曲 #教育番組のテーマ #mns #shorts,22,28.0,0,1271285,https://i.ytimg.com/vi/86EBVh_wbkE/hqdefault.jpg,0,155,2025-02-10T09:04:32Z,教育,thumbnails/86EBVh_wbkE.jpg,6.0,1.0,68.9988425925926,67.4101472435768
exoHhaXjRMU,梅垣による教育番組② #shorts,20,30.0,0,1150768,https://i.ytimg.com/vi/exoHhaXjRMU/hqdefault.jpg,0,157,2025-02-08T16:00:41Z,教育,thumbnails/exoHhaXjRMU.jpg,4.0,3.0,84.9131655092593,33.3975308874334
erTjTH1PuSA,【うた】いぬのおまわりさん｜ラブール警部 Ver.｜日本童謡｜安全教育｜こどものうた｜赤ちゃんが喜ぶ｜ドーナツの歌｜どーなっぴー,27,134.0,54,979292,https://i.ytimg.com/vi/erTjTH1PuSA/hqdefault.jpg,1147,144,2025-02-21T08:00:40Z,教育,thumbnails/erTjTH1PuSA.jpg,1.0,1.0,111.229774305556,117.284000861719
JjxaqRAgvis,「子どもは本当に幸せ？」過熱する受験戦争に物申す！アレン様&トンツカタン森本が考える”教育の意義”とは？【IN MY OPINION】,25,1139.0,3,846671,https://i.ytimg.com/vi/JjxaqRAgvis/hqdefault.jpg,522,166,2025-01-30T02:00:16Z,教育,thumbnails/JjxaqRAgvis.jpg,3.0,1.0,95.0830671296296,73.6707092828798
Id89s5Z8APE,まさかの音楽指導！？戸塚ヨットスクールの知られざる教育法,22,55.0,0,533842,https://i.ytimg.com/vi/Id89s5Z8APE/hqdefault.jpg,29,161,2025-02-04T06:00:14Z,教育,thumbnails/Id89s5Z8APE.jpg,2.0,1.0,34.3132523148148,12.146510929408
SYBhlHgloJ4,子供を注意しない親VS無差別教育ママ,23,189.0,14,457121,https://i.ytimg.com/vi/SYBhlHgloJ4/hqdefault.jpg,460,138,2025-02-27T11:00:40Z,教育,thumbnails/SYBhlHgloJ4.jpg,3.0,1.0,95.4030034722222,58.680870241321
0o4D62rsASU,赤ん坊にキレる爺VS教育ママ,23,228.0,14,435022,https://i.ytimg.com/vi/0o4D62rsASU/hqdefault.jpg,460,144,2025-02-21T11:00:05Z,教育,thumbnails/0o4D62rsASU.jpg,4.0,2.0,119.765092592593,60.9661511159034
RtoMnPuSqU0,教育しすぎてる金持ちママ #子育て #園児 #幼稚園 #子ども,22,34.0,0,383114,https://i.ytimg.com/vi/RtoMnPuSqU0/hqdefault.jpg,0,167,2025-01-29T05:26:48Z,教育,thumbnails/RtoMnPuSqU0.jpg,6.0,2.0,92.9811863425926,47.4327125613586
9Kn03xxatj8,【安藤と鈴木】#歴史 #解説 #教育 #日本軍 #history #兵器の歴史 #日本軍の行進,27,82.0,0,438637,https://i.ytimg.com/vi/9Kn03xxatj8/hqdefault.jpg,451,139,2025-02-26T09:44:37Z,教育,thumbnails/9Kn03xxatj8.jpg,5.0,1.0,62.6666203703704,29.4971909731569
dLKhVsCHU3s,ちゅうしゃじょうでかくれんぼ／さっちゃんねる 教育テレビ#shorts,1,60.0,22,604609,https://i.ytimg.com/vi/dLKhVsCHU3s/hqdefault.jpg,410,155,2025-02-10T08:30:14Z,教育,thumbnails/dLKhVsCHU3s.jpg,5.0,3.0,46.1025462962963,33.2639225471083
bKmPSmUSW0U,教育しすぎてる金持ちママ #子育て #幼稚園児 #子ども,22,34.0,0,362453,https://i.ytimg.com/vi/bKmPSmUSW0U/hqdefault.jpg,0,161,2025-02-04T08:43:35Z,教育,thumbnails/bKmPSmUSW0U.jpg,5.0,1.0,87.6511226851852,38.4974717864225
dxHrG-HPs1Q,【小野田】#歴史 #解説 #教育 #日本軍 #history #兵器の歴史 #日本軍,27,60.0,0,418512,https://i.ytimg.com/vi/dxHrG-HPs1Q/hqdefault.jpg,451,149,2025-02-16T09:44:49Z,教育,thumbnails/dxHrG-HPs1Q.jpg,3.0,1.0,76.5501215277778,16.8767642314657
TyA8F-Tt_YM,【WW1の写真】#歴史 #解説 #教育 #日本軍 #history #兵器の歴史 #日本軍,27,51.0,0,259676,https://i.ytimg.com/vi/TyA8F-Tt_YM/hqdefault.jpg,451,161,2025-02-04T09:45:48Z,教育,thumbnails/TyA8F-Tt_YM.jpg,3.0,2.0,58.6111921296296,34.0559299640631
ippSMG6lrVI,中国人による侵略「留学生が増えると学校教育はこう変わる」,24,37.0,0,251449,https://i.ytimg.com/vi/ippSMG6lrVI/hqdefault.jpg,17,159,2025-02-06T03:00:37Z,教育,thumbnails/ippSMG6lrVI.jpg,1.0,1.0,85.4381770833333,27.7214512829968
BQlNTShzxqI,戸塚宏vs坂上忍！教育について激論！,22,157.0,0,300062,https://i.ytimg.com/vi/BQlNTShzxqI/hqdefault.jpg,34,148,2025-02-17T23:48:03Z,教育,thumbnails/BQlNTShzxqI.jpg,4.0,1.0,23.4404803240741,17.2905006702177
f0zOJqBkrRU,【教育】パキスタンで学ぶ子どもたちの日々　広がる可能性、夢,29,177.0,0,232791,https://i.ytimg.com/vi/f0zOJqBkrRU/hqdefault.jpg,1102,140,2025-02-25T05:23:38Z,教育,thumbnails/f0zOJqBkrRU.jpg,3.0,2.0,118.691423611111,60.1244023496643
mHu-dYPTB9U,【八甲田山遭難事件の生き残り】#歴史 #解説 #教育 #日本軍 #history #兵器の歴史 #日本軍,27,51.0,0,273314,https://i.ytimg.com/vi/mHu-dYPTB9U/hqdefault.jpg,451,150,2025-02-15T08:51:51Z,教育,thumbnails/mHu-dYPTB9U.jpg,1.0,1.0,72.8708622685185,17.1905384382749
jfbIGayJ4bY,教育訓練給付金支給申請手続のご案内,24,110.0,0,220165,https://i.ytimg.com/vi/jfbIGayJ4bY/hqdefault.jpg,446,155,2025-02-10T06:21:43Z,教育,thumbnails/jfbIGayJ4bY.jpg,0.0,0.0,132.983778935185,76.1357141264396
soAMXXvJdY0,【教育無償化は正しいのか？】教員の一番の悩みは「不幸せ」／無償化は私立に追い風／AI時代の教育／受験は知的好奇心を奪う／主体性と自主性は違う／経済界と金太郎飴／受験システムが崩壊する日／大学の統廃合,25,2202.0,25,188686,https://i.ytimg.com/vi/soAMXXvJdY0/hqdefault.jpg,919,143,2025-02-22T11:01:18Z,教育,thumbnails/soAMXXvJdY0.jpg,4.0,1.0,94.9841493055556,96.3301162934112
ICDWrINaIX0,【西田昌司】維新とは握るな！高校教育の無償化は問題がある！#shorts #short #ショート #西田昌司 #自由民主党 #自民党 #リベラル #左翼 #リベラリズム,25,58.0,8,151613,https://i.ytimg.com/vi/ICDWrINaIX0/hqdefault.jpg,152,160,2025-02-05T02:00:12Z,教育,thumbnails/ICDWrINaIX0.jpg,5.0,2.0,70.2429108796296,43.2404945835242
vzLAkotdyyg,【武蔵の死に装束】#歴史 #解説 #教育 #日本軍 #history #兵器の歴史 #日本軍,27,61.0,0,139329,https://i.ytimg.com/vi/vzLAkotdyyg/hqdefault.jpg,451,156,2025-02-09T10:19:09Z,教育,thumbnails/vzLAkotdyyg.jpg,2.0,1.0,61.4534375,8.73737834947109
4OCkTVHYPIE,【丁髷がなくなった理由】#歴史 #解説 #教育 #日本軍 #history #兵器の歴史 #日本軍,27,66.0,0,139281,https://i.ytimg.com/vi/4OCkTVHYPIE/hqdefault.jpg,451,159,2025-02-06T10:37:03Z,教育,thumbnails/4OCkTVHYPIE.jpg,4.0,1.0,54.0862037037037,56.3878429379388
z_P0j4QNISs,日曜劇場『御上先生』から見る“教育”　課外授業 ～教育論と表現論を知る～【TBS】,24,4329.0,2,132661,https://i.ytimg.com/vi/z_P0j4QNISs/hqdefault.jpg,1589,157,2025-02-08T09:41:42Z,教育,thumbnails/z_P0j4QNISs.jpg,0.0,0.0,103.207309027778,46.4407876239314
Y15zxvISs4Q,小学校段階で進路が決まるドイツの教育 #ゆっくり解説 #ドイツ #教育 #歴史,27,38.0,1,103899,https://i.ytimg.com/vi/Y15zxvISs4Q/hqdefault.jpg,0,147,2025-02-18T07:00:23Z,教育,thumbnails/Y15zxvISs4Q.jpg,0.0,0.0,90.2300694444444,36.629674797643
d3tFrdxcJXU,【幼児教育】子供に英語教育は不要なのか？！1歳と3歳に英語を教えてみた,22,961.0,14,101092,https://i.ytimg.com/vi/d3tFrdxcJXU/hqdefault.jpg,299,143,2025-02-22T10:00:44Z,教育,thumbnails/d3tFrdxcJXU.jpg,8.0,2.0,103.04599537037,68.4584503375432
tg2z3qXwV7c,【軍人の給与】#歴史 #解説 #教育 #日本軍 #history #兵器の歴史 #日本軍,27,71.0,0,95615,https://i.ytimg.com/vi/tg2z3qXwV7c/hqdefault.jpg,451,157,2025-02-08T10:24:28Z,教育,thumbnails/tg2z3qXwV7c.jpg,3.0,1.0,73.1916203703704,16.5663083499066
3_ft5mEmALc,誰もが自分らしく学べる社会へ 教育DX,28,59.0,2,109089,https://i.ytimg.com/vi/3_ft5mEmALc/hqdefault.jpg,78,145,2025-02-20T06:00:04Z,教育,thumbnails/3_ft5mEmALc.jpg,6.0,5.0,128.744803240741,22.7309299824378
u7n9jbSNLTQ,【中野正剛の自決】#歴史 #解説 #教育 #日本軍 #history #兵器の歴史 #日本軍,27,67.0,0,87739,https://i.ytimg.com/vi/u7n9jbSNLTQ/hqdefault.jpg,451,154,2025-02-11T09:43:03Z,教育,thumbnails/u7n9jbSNLTQ.jpg,1.0,1.0,33.7088310185185,33.6198843239087
jVZnGVrdX-Y,AI如何重塑教育｜如果AI是答案，那問題是什麼｜溫怡玲｜人文講堂｜完整版 20250215,24,1441.0,31,86484,https://i.ytimg.com/vi/jVZnGVrdX-Y/hqdefault.jpg,401,150,2025-02-15T10:01:09Z,教育,thumbnails/jVZnGVrdX-Y.jpg,2.0,2.0,63.0934722222222,56.7472495087426
cymMD-O24ZU,戸塚宏×石原慎太郎-教育について激論！,22,130.0,0,88734,https://i.ytimg.com/vi/cymMD-O24ZU/hqdefault.jpg,36,137,2025-02-28T11:32:27Z,教育,thumbnails/cymMD-O24ZU.jpg,3.0,3.0,19.7449131944444,16.9026856436867
oBAFYAxfqAw,「俺の事もかまってほしいな」 ｜ TVアニメ「妃教育から逃げたい私」Episode 6 👑,1,38.0,2,108237,https://i.ytimg.com/vi/oBAFYAxfqAw/hqdefault.jpg,343,155,2025-02-10T10:00:57Z,教育,thumbnails/oBAFYAxfqAw.jpg,1.0,1.0,70.5906597222222,58.4659490715823
h8OgLpswT6Y,【対米七割の根拠】#歴史 #解説 #教育 #日本軍,27,67.0,0,75234,https://i.ytimg.com/vi/h8OgLpswT6Y/hqdefault.jpg,451,166,2025-01-30T09:16:04Z,教育,thumbnails/h8OgLpswT6Y.jpg,1.0,1.0,50.4744618055556,31.5512145968168
XS22HWeg92g,日本旅行の都市ランキングLv.999 #おもしろ #海外の反応,24,60.0,20,5881998,https://i.ytimg.com/vi/XS22HWeg92g/hqdefault.jpg,277,167,2025-01-29T07:18:05Z,旅行,thumbnails/XS22HWeg92g.jpg,1.0,1.0,54.3261631944445,46.4648609486537
gK6XITzA7gU,台湾旅行で衝撃を受けたYoutuber,1,43.0,0,5668470,https://i.ytimg.com/vi/gK6XITzA7gU/hqdefault.jpg,3,140,2025-02-25T08:00:37Z,旅行,thumbnails/gK6XITzA7gU.jpg,5.0,2.0,44.8634606481482,35.7584704423119
EdzgeJRGhoM,海外旅行で3人組には気を付けて,22,46.0,0,4063985,https://i.ytimg.com/vi/EdzgeJRGhoM/hqdefault.jpg,3,155,2025-02-10T22:00:16Z,旅行,thumbnails/EdzgeJRGhoM.jpg,5.0,1.0,62.7821296296296,43.3756370835481
E70Wj0-OQSw,㊗️300万回再生‼︎先生しか知らない修学旅行の真実3選　#都市伝説,24,59.0,0,3052181,https://i.ytimg.com/vi/E70Wj0-OQSw/hqdefault.jpg,0,143,2025-02-22T12:00:31Z,旅行,thumbnails/E70Wj0-OQSw.jpg,15.0,4.0,49.0679166666667,48.2510558839818
DMxySxqHz8o,【密着】えなこと温泉旅行に行ったら...,20,154.0,0,2680314,https://i.ytimg.com/vi/DMxySxqHz8o/hqdefault.jpg,855,140,2025-02-25T10:00:12Z,旅行,thumbnails/DMxySxqHz8o.jpg,1.0,1.0,92.1088831018518,29.9531944748522
UY2HqJWlccM,平日ディズニーシーのDPA活用でいくらかかるか正直レビュー！DPAなくなる時間もわかります,19,60.0,0,2701836,https://i.ytimg.com/vi/UY2HqJWlccM/hqdefault.jpg,0,138,2025-02-27T08:00:25Z,旅行,thumbnails/UY2HqJWlccM.jpg,0.0,0.0,29.8724768518519,73.0202148860904
Agtg49P3Org,【森ケの日常】大成功したグアム旅行をサプライズする今年の娘の誕生日,24,1555.0,16,2163127,https://i.ytimg.com/vi/Agtg49P3Org/hqdefault.jpg,998,167,2025-01-29T11:00:14Z,旅行,thumbnails/Agtg49P3Org.jpg,7.0,4.0,101.468015046296,27.68452488522
aZ7krqr4Faw,【海外最高】男3人豪州旅！オーストラリアは野生とゆるさの宝庫！まさに楽園だった！！！,23,6004.0,0,2041009,https://i.ytimg.com/vi/aZ7krqr4Faw/hqdefault.jpg,1488,158,2025-02-07T12:00:06Z,旅行,thumbnails/aZ7krqr4Faw.jpg,7.0,3.0,97.4248032407407,78.1812547172268
Z3KllgXmYLY,【森ケの日常】娘の誕生日に行くグアム旅行でオクのヒステリー炸裂で全員疲労困憊,24,1435.0,16,1641978,https://i.ytimg.com/vi/Z3KllgXmYLY/hqdefault.jpg,998,164,2025-02-01T11:00:40Z,旅行,thumbnails/Z3KllgXmYLY.jpg,2.0,1.0,87.5327835648148,72.0828762978983
q_eS5tQj9TM,都市伝説が大嫌いな男に、１泊２日のオカルト旅行をお見舞いしてみた。【2025年問題】,22,5983.0,32,1624503,https://i.ytimg.com/vi/q_eS5tQj9TM/hqdefault.jpg,790,157,2025-02-08T17:05:23Z,旅行,thumbnails/q_eS5tQj9TM.jpg,3.0,1.0,72.6828761574074,74.890241928291
F7TEBx4SMHE,【減量末期】6ヶ月間本気で身体鍛えてハワイ旅行して食欲全解放したら最高の思い出できたwwwwww,24,4537.0,3,1588035,https://i.ytimg.com/vi/F7TEBx4SMHE/hqdefault.jpg,2784,144,2025-02-21T11:30:06Z,旅行,thumbnails/F7TEBx4SMHE.jpg,8.0,2.0,105.724907407407,88.9347272682045
DCeCAnr95S0,旦那の不倫旅行前に空港で突撃...かなりやばい不倫現場,24,1513.0,11,1560866,https://i.ytimg.com/vi/DCeCAnr95S0/hqdefault.jpg,989,142,2025-02-23T12:00:06Z,旅行,thumbnails/DCeCAnr95S0.jpg,5.0,2.0,84.7339756944444,71.9163156353282
mAW-6FWsfyk,なぜそれを？外国人旅行者が撮った日本【しらべてみたら】,25,1454.0,7,1540141,https://i.ytimg.com/vi/mAW-6FWsfyk/hqdefault.jpg,109,155,2025-02-10T10:01:00Z,旅行,thumbnails/mAW-6FWsfyk.jpg,3.0,2.0,92.7580787037037,48.5050814179829
7ey1w_UKbCI,じゃん負けおばあさんと2人きりで旅行な！！！,23,1836.0,0,1518589,https://i.ytimg.com/vi/7ey1w_UKbCI/hqdefault.jpg,1455,166,2025-01-30T12:00:06Z,旅行,thumbnails/7ey1w_UKbCI.jpg,6.0,2.0,105.960706018519,69.0944060235689
Yh0JzBui7R4,【46道府県旅行の旅！栃木県編🥟】国内屈指のパワスポ！？あの餃子屋へ弾丸凱旋で胃袋も心も満タンかよ！でも、最初トチっちゃった奴がいま〜す！！！！,23,1591.0,0,1516806,https://i.ytimg.com/vi/Yh0JzBui7R4/hqdefault.jpg,1346,161,2025-02-04T12:00:07Z,旅行,thumbnails/Yh0JzBui7R4.jpg,3.0,1.0,69.6430034722222,54.7200924292685
ZJkLnsvgnJU,【キャンピングカーで暮らす家族シャワー1回も使ったことありません】#キャンピングカー#中古キャンピングカー#バンライフ#ハイエース#diy#旅#日本一周#車中泊#車中泊女子#shorts#short,22,44.0,0,1734038,https://i.ytimg.com/vi/ZJkLnsvgnJU/hqdefault.jpg,727,142,2025-02-23T11:04:03Z,旅行,thumbnails/ZJkLnsvgnJU.jpg,2.0,2.0,83.1377083333333,34.8407468420241
XlWaDQm_cVw,竹田式地方創生案#shorts #そこまで言って委員会NP #地方 #政策 #旅行 #切り抜き,24,70.0,9,1884791,https://i.ytimg.com/vi/XlWaDQm_cVw/hqdefault.jpg,487,165,2025-01-31T08:00:32Z,旅行,thumbnails/XlWaDQm_cVw.jpg,1.0,1.0,38.4318055555556,25.9210362957702
5jmmBSq80PQ,【山梨旅行】オカルト大嫌い人間に、２日連続で都市伝説ツアーをお見舞いしてみた。,22,4739.0,40,1445215,https://i.ytimg.com/vi/5jmmBSq80PQ/hqdefault.jpg,802,150,2025-02-15T17:07:59Z,旅行,thumbnails/5jmmBSq80PQ.jpg,3.0,1.0,70.7614814814815,66.8169350982917
cz8CDHODkWc,"誰も行かない!? ""日本一細長い半島""のガチ最先端に行ったら衝撃の光景が…",19,7096.0,4,1315448,https://i.ytimg.com/vi/cz8CDHODkWc/hqdefault.jpg,642,137,2025-02-28T11:20:46Z,旅行,thumbnails/cz8CDHODkWc.jpg,0.0,0.0,94.8564409722222,75.0543944327101
7w8O8uuNK2c,言葉が出ない程感動した絶景10選,22,57.0,0,1692001,https://i.ytimg.com/vi/7w8O8uuNK2c/hqdefault.jpg,444,139,2025-02-26T11:00:10Z,旅行,thumbnails/7w8O8uuNK2c.jpg,0.0,0.0,75.6114178240741,11.6017311974353
A0nNwp8Si5E,イタリア旅行で帰るまで完全無視してみた【ドッキリ】,24,2217.0,11,1289650,https://i.ytimg.com/vi/A0nNwp8Si5E/hqdefault.jpg,135,164,2025-02-01T09:55:02Z,旅行,thumbnails/A0nNwp8Si5E.jpg,5.0,1.0,83.6968460648148,47.0882868569144
q2zaGFJGdts,【第1話】3人で旅行行ったことありますか？#3人組あるある,23,70.0,0,1393243,https://i.ytimg.com/vi/q2zaGFJGdts/hqdefault.jpg,0,142,2025-02-23T12:05:00Z,旅行,thumbnails/q2zaGFJGdts.jpg,1.0,1.0,115.705040509259,25.354527003012
gJ9TjKNXIOI,サイパンへの日本人観光客の9割が消えた理由 #shorts,27,60.0,6,1475966,https://i.ytimg.com/vi/gJ9TjKNXIOI/hqdefault.jpg,0,138,2025-02-27T08:42:01Z,旅行,thumbnails/gJ9TjKNXIOI.jpg,0.0,0.0,38.700630787037,29.8500317049716
_2STVQ1NWMY,「二度と来るか！」スイス人が日本旅行の不満をSNS投稿した結果…w #海外の反応,22,59.0,0,1490325,https://i.ytimg.com/vi/_2STVQ1NWMY/hqdefault.jpg,19,146,2025-02-19T11:00:50Z,旅行,thumbnails/_2STVQ1NWMY.jpg,8.0,2.0,78.5737673611111,59.4702548630333
sWSTY6_dyy4,【遅めの夏休み】ハワイ旅行の全ての撮影を終え制限から解放されて6ヶ月ぶりのビール飲んだら昇天したwwwww,24,4577.0,3,1078338,https://i.ytimg.com/vi/sWSTY6_dyy4/hqdefault.jpg,1688,143,2025-02-22T11:30:06Z,旅行,thumbnails/sWSTY6_dyy4.jpg,15.0,3.0,78.4840509259259,81.0831354040544
S0tc7LpmOAI,【森ケの日常】旅行先の宿がまたも最悪過ぎてパパブチギレる,24,1271.0,16,1072248,https://i.ytimg.com/vi/S0tc7LpmOAI/hqdefault.jpg,1329,151,2025-02-14T11:00:42Z,旅行,thumbnails/S0tc7LpmOAI.jpg,4.0,4.0,78.883125,33.8727484922206
J5yAwddL1KA,こんな修学旅行に行ってみたかった...🤦‍♂️笑#修学旅行,22,20.0,0,1213600,https://i.ytimg.com/vi/J5yAwddL1KA/hqdefault.jpg,0,155,2025-02-10T13:44:53Z,旅行,thumbnails/J5yAwddL1KA.jpg,5.0,2.0,86.2789872685185,14.8721264105819
ebduUjLpshs,ディズニーシーに新規開業した最高級ホテルに泊まってみた！【ファンタジースプリングス・グランドシャトー】,19,6887.0,6,1020830,https://i.ytimg.com/vi/ebduUjLpshs/hqdefault.jpg,1235,165,2025-01-31T11:00:07Z,旅行,thumbnails/ebduUjLpshs.jpg,2.0,2.0,107.298900462963,42.1720873268964
k81oYr6Pr88,アンケートの結果次第で行動が決まる旅行で視聴者にいじめられまくった。。。【in石垣島】,23,1775.0,20,933776,https://i.ytimg.com/vi/k81oYr6Pr88/hqdefault.jpg,1521,146,2025-02-19T11:01:31Z,旅行,thumbnails/k81oYr6Pr88.jpg,4.0,1.0,100.293472222222,77.6332735603244
ivnaEt321d8,完全に見えるが、いいのかな #旅行 #日本一周,24,1332.0,14,902481,https://i.ytimg.com/vi/ivnaEt321d8/hqdefault.jpg,442,158,2025-02-07T13:00:06Z,旅行,thumbnails/ivnaEt321d8.jpg,1.0,1.0,111.221221064815,33.7134939913514
h7ayOQqNGxY,大きいエコバッグ持ってこ👜旅行グッズ,22,18.0,0,1134872,https://i.ytimg.com/vi/h7ayOQqNGxY/hqdefault.jpg,204,158,2025-02-07T08:05:29Z,旅行,thumbnails/h7ayOQqNGxY.jpg,0.0,0.0,77.9202430555556,15.0734465769272
0RCH31aKIqI,ソウル旅🇰🇷観光せず韓国グルメ20軒。【アジア#53】2024年10月22日〜11月5日,19,3998.0,3,804926,https://i.ytimg.com/vi/0RCH31aKIqI/hqdefault.jpg,256,142,2025-02-23T12:25:30Z,旅行,thumbnails/0RCH31aKIqI.jpg,10.0,5.0,71.0875636574074,33.7002347659629
YDB2cCBDdWs,【スーツ旅行】妻を鉄道に乗せまくってみた！,19,11963.0,6,759790,https://i.ytimg.com/vi/YDB2cCBDdWs/hqdefault.jpg,1634,158,2025-02-07T10:30:06Z,旅行,thumbnails/YDB2cCBDdWs.jpg,4.0,3.0,78.0592881944445,49.529950188411696
kstQn_EbCmo,北海道から九州へフェリーで行ってみた！,19,7751.0,6,744425,https://i.ytimg.com/vi/kstQn_EbCmo/hqdefault.jpg,1756,149,2025-02-16T10:00:07Z,旅行,thumbnails/kstQn_EbCmo.jpg,1.0,1.0,103.205190972222,97.7917657475042
z0D9-B2qLcI,【韓国旅行🇰🇷】韓国で気になるご飯屋さん全部行って来たと言っても過言ではないし欲しいものも全部買った！！！,26,5841.0,0,738996,https://i.ytimg.com/vi/z0D9-B2qLcI/hqdefault.jpg,0,146,2025-02-19T11:29:01Z,旅行,thumbnails/z0D9-B2qLcI.jpg,10.0,5.0,89.5988541666667,67.9155583406796
N4iKJI0MEIw,【2/1グランドオープン】1万円代のオールインクルーシブ宿！ブランド牛サーロインも食べ放題。無料サービスが凄すぎる宿。TAOYA川治,19,3745.0,10,671256,https://i.ytimg.com/vi/N4iKJI0MEIw/hqdefault.jpg,874,159,2025-02-06T11:30:16Z,旅行,thumbnails/N4iKJI0MEIw.jpg,3.0,3.0,86.4723668981482,61.7951712091598
dTjlFNcHhEQ,生命維持に必要なもの？🫗海外行く時パッキングこれ入れて！,22,20.0,0,928388,https://i.ytimg.com/vi/dTjlFNcHhEQ/hqdefault.jpg,215,167,2025-01-29T12:13:53Z,旅行,thumbnails/dTjlFNcHhEQ.jpg,3.0,3.0,75.6392881944445,22.5347857170209
